"Time","recv br-3ae01aa5bf5a","recv br-d3adca404a2a","recv br-free5gc","recv cni0","recv demo-oai","recv docker0","recv enp0s31f6","recv flannel.1","recv ip_vti0","recv kube-ipvs0","recv lo","recv tailscale0","recv veth0066784a","recv veth013a837","recv veth0436a20","recv veth05db554","recv veth064ee24","recv veth0eb52f9","recv veth0f2f471","recv veth0fb4997","recv veth105e572","recv veth10e447f","recv veth1189f5f","recv veth191c9bf","recv veth19bda3f","recv veth19d3f00","recv veth1c20578","recv veth23d98bb","recv veth26dfc7c3","recv veth282b4f6","recv veth2838eab","recv veth2937e8f","recv veth29be474","recv veth2a579fb","recv veth2cae174","recv veth2d35d44","recv veth2dcaba6c","recv veth30242084","recv veth3236ec8","recv veth34749f5","recv veth366fc0e","recv veth368a93e","recv veth36919ec","recv veth3d1f688","recv veth3f0ca3f","recv veth43df598d","recv veth488b699","recv veth4a361eb","recv veth4b2ebd0","recv veth51043a9","recv veth524b2f2","recv veth5603eb5","recv veth57c18fb","recv veth5894241","recv veth635e8f0","recv veth64fca06","recv veth659896f","recv veth6af3114","recv veth6defc8b6","recv veth6f3ef78","recv veth74f2cf54","recv veth79f3b18","recv veth7a18708","recv veth7b55725","recv veth7b76f154","recv veth7bdd6ee","recv veth7e31424","recv veth80471b7","recv veth847a286","recv veth866688d","recv veth869f1fd","recv veth89372e2","recv veth8aeb340","recv veth8bbb9d7","recv veth8ec402f","recv veth92ea020","recv veth96d79db","recv veth9866266","recv veth99a6d2c","recv veth9db1e49","recv vetha171478","recv vetha191b11","recv vetha3ca216","recv vetha59eb63","recv vetha601b67","recv vetha6dc37f","recv vetha98c531","recv vethae45600","recv vethae607f1","recv vethafa6c29","recv vethafca44b","recv vethb0ca200","recv vethb5acaca","recv vethb95dfee","recv vethbb68993","recv vethbba13f6","recv vethbe8c6b8","recv vethbefbd2d","recv vethc167e2d","recv vethc1b4e5c","recv vethc4d22ef4","recv vethc6f746e","recv vethc7b2707","recv vethcdfdcb2","recv vethd11157f","recv vethd94371c","recv vethda5b14b","recv vethda79fd4","recv vethdc89981","recv vethdd4d338","recv vethde53f80","recv vethe41c0bc","recv vethe5c2698","recv vethe86778d","recv vetheac693fd","recv vethed71cfa","recv vethef2db0b","recv vethfaf4e39","recv vethfcf1313","recv vethfe0c150","recv wlp0s20f3","trans br-3ae01aa5bf5a ","trans br-d3adca404a2a ","trans br-free5gc ","trans cni0 ","trans demo-oai ","trans docker0 ","trans enp0s31f6 ","trans flannel.1 ","trans ip_vti0 ","trans kube-ipvs0 ","trans lo ","trans tailscale0 ","trans veth0066784a ","trans veth013a837 ","trans veth0436a20 ","trans veth05db554 ","trans veth064ee24 ","trans veth0eb52f9 ","trans veth0f2f471 ","trans veth0fb4997 ","trans veth105e572 ","trans veth10e447f ","trans veth1189f5f ","trans veth191c9bf ","trans veth19bda3f ","trans veth19d3f00 ","trans veth1c20578 ","trans veth23d98bb ","trans veth26dfc7c3 ","trans veth282b4f6 ","trans veth2838eab ","trans veth2937e8f ","trans veth29be474 ","trans veth2a579fb ","trans veth2cae174 ","trans veth2d35d44 ","trans veth2dcaba6c ","trans veth30242084 ","trans veth3236ec8 ","trans veth34749f5 ","trans veth366fc0e ","trans veth368a93e ","trans veth36919ec ","trans veth3d1f688 ","trans veth3f0ca3f ","trans veth43df598d ","trans veth488b699 ","trans veth4a361eb ","trans veth4b2ebd0 ","trans veth51043a9 ","trans veth524b2f2 ","trans veth5603eb5 ","trans veth57c18fb ","trans veth5894241 ","trans veth635e8f0 ","trans veth64fca06 ","trans veth659896f ","trans veth6af3114 ","trans veth6defc8b6 ","trans veth6f3ef78 ","trans veth74f2cf54 ","trans veth79f3b18 ","trans veth7a18708 ","trans veth7b55725 ","trans veth7b76f154 ","trans veth7bdd6ee ","trans veth7e31424 ","trans veth80471b7 ","trans veth847a286 ","trans veth866688d ","trans veth869f1fd ","trans veth89372e2 ","trans veth8aeb340 ","trans veth8bbb9d7 ","trans veth8ec402f ","trans veth92ea020 ","trans veth96d79db ","trans veth9866266 ","trans veth99a6d2c ","trans veth9db1e49 ","trans vetha171478 ","trans vetha191b11 ","trans vetha3ca216 ","trans vetha59eb63 ","trans vetha601b67 ","trans vetha6dc37f ","trans vetha98c531 ","trans vethae45600 ","trans vethae607f1 ","trans vethafa6c29 ","trans vethafca44b ","trans vethb0ca200 ","trans vethb5acaca ","trans vethb95dfee ","trans vethbb68993 ","trans vethbba13f6 ","trans vethbe8c6b8 ","trans vethbefbd2d ","trans vethc167e2d ","trans vethc1b4e5c ","trans vethc4d22ef4 ","trans vethc6f746e ","trans vethc7b2707 ","trans vethcdfdcb2 ","trans vethd11157f ","trans vethd94371c ","trans vethda5b14b ","trans vethda79fd4 ","trans vethdc89981 ","trans vethdd4d338 ","trans vethde53f80 ","trans vethe41c0bc ","trans vethe5c2698 ","trans vethe86778d ","trans vetheac693fd ","trans vethed71cfa ","trans vethef2db0b ","trans vethfaf4e39 ","trans vethfcf1313 ","trans vethfe0c150 ","trans wlp0s20f3 "
1725568410000,undefined,0,undefined,14644.8,1216,0,109291.2,0,0,0,521547.2,0,211.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1499.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3752,4451.2,undefined,undefined,undefined,undefined,undefined,0,10587.2,1520,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1696,undefined,760,undefined,undefined,undefined,1113.6,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,11382.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,7569.6,undefined,undefined,undefined,undefined,1660.8,undefined,3081.6,undefined,1520,undefined,undefined,undefined,7443.2,5169.6,0,undefined,0,undefined,14467.2,2553.6,0,24577.6,0,0,0,521547.2,0,211.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,6681.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,918.4,1414.4,undefined,undefined,undefined,undefined,undefined,0,2518.4,1651.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1140.8,undefined,716.8,undefined,undefined,undefined,723.2,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10052.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,7176,undefined,undefined,undefined,undefined,1043.2,undefined,4769.6,undefined,1432,undefined,undefined,undefined,16990.4,5524.8,0
1725568440000,undefined,0,undefined,14452.8,2112259.2,0,2247057.6,0,0,0,496953.6,0,57027.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2033.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3752,4451.2,undefined,undefined,undefined,undefined,undefined,67.2,158.4,1414.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2433.6,undefined,760,undefined,undefined,undefined,1113.6,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1553.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1555.2,undefined,undefined,undefined,undefined,2152406.4,undefined,3187.2,undefined,1520,undefined,undefined,undefined,254.4,0,0,undefined,0,undefined,17352,2129142.4,0,2186244.8,0,0,0,496953.6,0,1524.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,9249.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,918.4,1625.6,undefined,undefined,undefined,undefined,undefined,67.2,254.4,1651.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,57851.2,undefined,822.4,undefined,undefined,undefined,723.2,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,2130272,undefined,4664,undefined,1537.6,undefined,undefined,undefined,158.4,0,0
1725568470000,undefined,0,undefined,15531.2,90574272,0,89255720,0,0,0,527368,0,211.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1822.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3752,4345.6,undefined,undefined,undefined,undefined,undefined,0,0,1520,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1801.6,undefined,760,undefined,undefined,undefined,1113.6,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1553.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1660.8,undefined,undefined,undefined,undefined,93416521.6,undefined,3292.8,undefined,2240,undefined,undefined,undefined,0,0,0,undefined,0,undefined,18854.4,85655865.6,0,93876632,0,0,0,527368,0,211.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,9539.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,812.8,1520,undefined,undefined,undefined,undefined,undefined,0,0,1545.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1476.8,undefined,822.4,undefined,undefined,undefined,723.2,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,85657033.6,undefined,4769.6,undefined,2625.6,undefined,undefined,undefined,0,0,0
1725568500000,undefined,0,undefined,15289.6,102946118.4,0,99211155.2,0,0,0,508886.4,0,57040,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2139.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3752,4451.2,undefined,undefined,undefined,undefined,undefined,67.2,0,1520,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2433.6,undefined,1268.8,undefined,undefined,undefined,1113.6,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1553.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1555.2,undefined,undefined,undefined,undefined,106166048,undefined,3187.2,undefined,1793.6,undefined,undefined,undefined,0,0,0,undefined,0,undefined,17934.4,97364697.6,0,104410228.8,0,0,0,508886.4,0,1524.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,9683.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,812.8,1414.4,undefined,undefined,undefined,undefined,undefined,67.2,0,1545.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,57864,undefined,1120,undefined,undefined,undefined,723.2,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,97365827.2,undefined,4664,undefined,1811.2,undefined,undefined,undefined,0,0,0
1725568530000,undefined,0,undefined,14923.2,105692795.2,0,104108188.8,0,0,0,516164.8,0,211.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1822.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3646.4,4451.2,undefined,undefined,undefined,undefined,undefined,0,0,1520,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1696,undefined,760,undefined,undefined,undefined,1113.6,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1659.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1555.2,undefined,undefined,undefined,undefined,108997499.2,undefined,3187.2,undefined,1625.6,undefined,undefined,undefined,0,0,0,undefined,0,undefined,17408,99946980.8,0,109591352,0,0,0,516164.8,0,211.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,9132.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,918.4,1520,undefined,undefined,undefined,undefined,undefined,0,0,1545.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1140.8,undefined,822.4,undefined,undefined,undefined,723.2,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,99948043.2,undefined,4769.6,undefined,1816,undefined,undefined,undefined,0,0,0
1725568560000,undefined,0,undefined,15041.6,105249081.6,0,103675340.8,0,0,0,512896,0,57035.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2606.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3646.4,4451.2,undefined,undefined,undefined,undefined,undefined,0,0,1414.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2539.2,undefined,865.6,undefined,undefined,undefined,1113.6,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1553.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1555.2,undefined,undefined,undefined,undefined,108540406.4,undefined,3292.8,undefined,1520,undefined,undefined,undefined,0,0,0,undefined,0,undefined,18508.8,99472688,0,109140454.4,0,0,0,512896,0,1524.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,10144,undefined,undefined,undefined,undefined,undefined,undefined,undefined,918.4,1414.4,undefined,undefined,undefined,undefined,undefined,0,0,1545.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,58160,undefined,1100.8,undefined,undefined,undefined,723.2,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,99473856,undefined,4664,undefined,1537.6,undefined,undefined,undefined,0,0,0
1725568590000,undefined,0,undefined,14784,105438793.6,0,103946502.4,0,0,0,503880,0,211.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1555.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3752,4451.2,undefined,undefined,undefined,undefined,undefined,67.2,0,1520,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1696,undefined,760,undefined,undefined,undefined,1113.6,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1553.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1555.2,undefined,undefined,undefined,undefined,108743395.2,undefined,3292.8,undefined,1625.6,undefined,undefined,undefined,0,0,0,undefined,0,undefined,16150.4,99773532.8,0,109304384,0,0,0,503880,0,211.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,7980.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,812.8,1414.4,undefined,undefined,undefined,undefined,undefined,67.2,0,1651.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1246.4,undefined,822.4,undefined,undefined,undefined,723.2,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1168,undefined,undefined,undefined,undefined,99839849.6,undefined,4664,undefined,1710.4,undefined,undefined,undefined,0,0,0
1725568620000,undefined,0,undefined,14536,106226969.6,0,104645228.8,0,0,0,504256,0,57040,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1928,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3752,4451.2,undefined,undefined,undefined,undefined,undefined,0,0,1520,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2433.6,undefined,865.6,undefined,undefined,undefined,1113.6,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1553.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1555.2,undefined,undefined,undefined,undefined,109558700.8,undefined,3292.8,undefined,1520,undefined,undefined,undefined,0,0,0,undefined,0,undefined,16758.4,100426915.2,0,110127062.4,0,0,0,504256,0,1524.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,8694.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,918.4,1414.4,undefined,undefined,undefined,undefined,undefined,0,0,1545.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,57864,undefined,1100.8,undefined,undefined,undefined,723.2,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,100428083.2,undefined,4664,undefined,1537.6,undefined,undefined,undefined,0,0,0
1725568650000,undefined,0,undefined,14534.4,92007148.8,0,90681329.6,0,0,0,523067.2,0,211.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1344,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3752,4345.6,undefined,undefined,undefined,undefined,undefined,0,0,1520,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1696,undefined,760,undefined,undefined,undefined,1113.6,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1553.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1555.2,undefined,undefined,undefined,undefined,94863932.8,undefined,3187.2,undefined,1625.6,undefined,undefined,undefined,0,0,0,undefined,0,undefined,13356.8,87060083.2,0,95465310.4,0,0,0,523067.2,0,211.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,5081.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,812.8,1625.6,undefined,undefined,undefined,undefined,undefined,0,0,1545.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1246.4,undefined,822.4,undefined,undefined,undefined,723.2,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,87054089.6,undefined,4664,undefined,1710.4,undefined,undefined,undefined,0,0,0
1725568680000,undefined,0,undefined,14520,84501304,0,83287532.8,0,0,0,495227.2,0,57051.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1867.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3752,4451.2,undefined,undefined,undefined,undefined,undefined,67.2,0,1520,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2433.6,undefined,865.6,undefined,undefined,undefined,1113.6,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1553.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1555.2,undefined,undefined,undefined,undefined,87147348.8,undefined,3292.8,undefined,1520,undefined,undefined,undefined,0,0,0,undefined,0,undefined,13931.2,80046891.2,0,87625316.8,0,0,0,495227.2,0,1524.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,5972.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,812.8,1520,undefined,undefined,undefined,undefined,undefined,67.2,0,1545.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,57875.2,undefined,1100.8,undefined,undefined,undefined,723.2,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1168,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,1062.4,undefined,undefined,undefined,undefined,80048020.8,undefined,4769.6,undefined,1432,undefined,undefined,undefined,0,0,0
